exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty,image_source,folder_source
TNPSC,2025,No,171. Match correctly the Excavated places with their corresponding Districts. (a) Azhagankulam,12,General Studies,General,Understand,Easy,page_57.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,Ramanathapuram @) 6) © @ (A) 1 4 3 2 (B) 4 2 3 1 (C) 3 1 2 4 Ww 4 8 2 1 (E) Answer not known Goraugaucaupmer xwelpeumgnisA penCupm ecatsener sciapi AOOHFGTET wore  SHLor GunwhSsHANsS sri He. (a) pact eeonbd,43,General Studies,General,Understand,Hard,page_57.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"BMEFAL Td (d) Sip 4, Qymwosrsyqib (a2) () © @ (A) 1 4 3",14,General Studies,General,Understand,Easy,page_57.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,(B) 4 2 3 1 (Cc) 3 1 2 4 (D) 4 3 2 1 (E) lar Asfucldewa °; 101 CCSEIVGT/2025 [Turn over,23,General Studies,General,Understand,Medium,page_57.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"172. Match the diseases in Column I with the site of infectious in Column II: Column I Column II (a) Dengue Intestine, Brain (b) Polio myelitis Skin and Blood (c) Measels (d) Chicken Pox Respiratory tract and Nervous system Pp YP YP Skin and Respiratory tract a) ©) © @ MA) 2 1 4 3 (B) 2 1 3 4 (C) 2 4 8 1 (D) 1 3 2 4 (E) Answer not known &pésranid Comba@xd (Column JT) sige aghu@b unsyseneruyid (Column II) GQur@ sys : Column I Column II (a) QLme",92,Science & Technology,Physics,Understand,Very Hard,page_58.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"Gene, seureliures (a) (b) (©) @) (A) 2 1 4 (B) 2 1 3 (C) 2 4 3 (D) 1 3 2 (E) Seo Asfhucdldome re - CCSEIVGT/2025 102   . re:",31,General Studies,General,Understand,Hard,page_58.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"173. Assertion [A] : Cobalt-60 is useful in Cancer therapy. Reason [R] : Cobalt-60 is source of y - radiations capable of killing cancerous cells. or Both [A] and [R] are correct and the [R] is a correct explanation of the [A] (B) Both [A] and [R] are correct but the [R] is not a correct explanation of the [A] (C) [A] is correct but [R] is incorrect (D) Both [A] and [R] are incorrect (E) Answer not known sojdm) [A] > Garuréc 60 ypmGars Ahémsvla uweriGépgs. anjemid [R] : Gamrunac-60 smon-sfirsefler epawns Gsewudul@ YooGCem Qedosener sflsa cucverg. (A) [A] wig [R] ef Gog [R] crearugy [A] sarer sfuuner Meréaw (B) [A] who [R] ¢f gerne [R] oratugy [A] Serer sfurer cMeréaib Qldoena . (C) [A] ef a,erre [R] sup (D) [A] wip [R] Qrar@w sain (E) Alar Asflucldowmea",139,Science & Technology,Physics,Apply,Very Hard,page_59.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"In Tamil Nadu, Vidiyal Payanam Scheme introduced in the month of   WAT May, 2021   (B) December, 2021 (C) March, 2022 (D) October, 2021 (E) Answer not known SUlpETL ged, Mique uwemd Jib gUGurg HP pstuGssuuce gy? (A) Gw, 2021 (B) gebur, 2021 (C) ware, 2022 (D) s#&Gurur, 2021 (E) Sar Asfhucldoana tt   103 CCSEIVGT/2025 [Turn over",56,Current Affairs,Awards & Honors,Understand,Very Hard,page_59.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"107. Assertion [A] Reason [R] Zamindari system was created by the East India Company when in 1793. Lord Cornwallis entered into permanent settlement. Under the settlement, the landlords were declared full properties large areas of land. (A) [A] is true, [R] is false (B) [A] is false, [R] is true (C) Both [A] and [R] are false pr Both [A] and [R] are true, but [R] is the correct explanation of [A] (E) Answer not known sei [A] amyeaid [R] - 1793 & sryecreunMlev Anyeiler HpshoHu cuasflads Spier mr sufer Sp eg Scrrs mil (peop Carer houguut te gy. Q)idcpenmudesrred eg Scorgs mitescit Xe) Hos sles 2 Naouneniscnads suEeET Hols sSCls reir omit. (A) [A] ef, [R] sum (B) [A] sag, [R] af (C) [A] who [R] QoarGu saupy (D) [A] wim [R] Qrer@w sf, g,erre [R], [A] or surat Morésaud (E) car Asfucldaea CCSEIVGT/2025 50 tk",147,Mathematics,Statistics & Probability,Create,Very Hard,page_6.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"175. Assertion [A] : Climate, Relief, Soil and Natural resources are influencing the distribution of population. Reason [R] : Birth and death rate does not affect the ar (B) (C) @) distribution of population. [A] is true, but [R] is false [A] is false, but [R] is true Both [A] and [R] are true, and [R] is the correct explanation of [A] Both [A] and [R] are true, but [R] is not the correct explanation of [A] . (E). Answer not known - goo [A] . : araflene, ‘fosGsmbmi, Let wbmib Qwihens cuted i : Gurermena Loéeer Agnes LITAaMeaos SL OQUUHSHisletmen. anjemd [R] : Andy, Qouy Adsmed wéacr Agsnaat LUjma . . Lingleaailevene. (A) [A] eff, a,erre [R] sam (B) [A] soupy, gonna [R] of     (C) [A] opm [R] Qoar@w sf, wp [R] crarug [A] Serer sfuner leréalb   (D) [A] wim [R] QrerQ@ sf, spore [R] creotugy [A] Wer sfumer AlerésaL B)cdena (E) Mar Ashucldaea CCSEIVGT/2025 104   t%",158,Geography,Physical Geography,Create,Very Hard,page_60.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"Mexico (2) ©) © @ 02, ae a re, (~) 3 #4 =#«21~  «2 (Cc) 4 2 38 1 (D) 2",21,General Studies,General,Understand,Medium,page_61.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,4 1 (E) Answer not known Sipscit aiheny Qunmsus : QiUQuusirey Couenreisten.p : UGS (a) eum,16,General Studies,General,Understand,Medium,page_61.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,QwéedlGar @ 6&6) © @ (A) 1 4 3 2 (B) 3 4 1 2 (D) 2 3 4 1 (E) Ser AsAweldae Xt 105 CCSEIVGT/2025 [Turn over,28,General Studies,General,Understand,Medium,page_61.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,-177. Match the following : Author Work (a) Amoghavarsha 1 Mahapurana (b) Jinasena,13,General Studies,General,Understand,Easy,page_62.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,Adipurana (a) (b) (© @ (A) 2 4 3 BF 2 4 (C) 2 3 4 (D) 2 3 (E) Answer not known fp me OO be SYSEar euhenn Gun msgs. (a) s»1Goreaitagit,33,General Studies,General,Understand,Hard,page_62.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,@Suprend (a) (b) © @) (A) 2 4 3 (B) 2 4 1 (C) 2 3 4 D) 2 38 1 (E) lear Asfucldaa - & & CF Fe CCSEIVGT/2025 106,31,General Studies,General,Understand,Hard,page_62.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"178. Which of the following statements are true about Velu Nachiyar? (i)  Velu Nachiyar was the daughter of Chellamuthu Sethupathi, King of Sivagangai. (1) Velu Nachiyar’s husband was assassinated by the Nawab Army and to attack the Nawab and British. She joined with Gopal Naicker and Hyder Ali. (iii) In 1790, she died due to illness. .   WA Gi) only (B) (i) and (iii) (C) G) and (ii) (D) Gi) and (iii) (E) Answer not known , Spéseor apnscla CagipnéAumt pb6l org/orencu sMwmeranc 2 @ GagpréAunt Aasims seyret Asmacpsg Crgudsufler wad 2Qpeunt. (11) CaugypréSuimAer serait peumder used GasrdotuLi snd BHAGowen7sS STS6Gb Corsesgior Ganurd prudsst, mang BEGUT GET Fri enl  senwssmit. (iii) GaigypreAuint Gpruybgy 1790 -Q& Qopsnr. (A) Gi) wi @b (B) (i) wpb (ii) (C) (i) wig Gi) (D) Gi) bg Gii) (E) eo Asfucldeaa t . 107   CCSEIVGT/2025 [Turn over",141,General Studies,General,Remember,Very Hard,page_63.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"179. Which of the following points were accepted in Gandhi-Irwin Pact? (i) People allowed to make salt for their consumption. (ii) Not releasing the political prisoners who had not indulged in , violence. (iii) Permitted picketing of foreign cloth shops. (iv) Reduced the death sentence of Bhagat Singh and his Comrades. (A) (i) and (ii) only 48) (i) and (iii) only (C) (ii) and (iii) only (D) (ii) and (iv) only . (KE) Answer not known Spser apie anbsl-Qicler Quubsshea ghmséGaencroniuL sabes elenNeu (i)   2UOU SU UWETLUTO&G 2 Huss Caw HMI WSU). (ii) auergpanue r@uLTs shud masiancr Asniithy, Aawmuda MOOUUUG. ii) AWS gianilesonar AED soOLsofler Cpe STUUTLMSMET LSS S1@wALILI). (iv) usshm whobd sang GCampraerae MSéstuci wyerr FST  MOSTOUsE GFHOOUIUIG. (A) @ wppw Gi) oL Ow (B) @ vppw Gi) oc gw (C) Gi) wb Gili) ow @w (D) Gi) vdgw (iv) wi @w (E) Slar AgsAwcaenc CCSEIVGT/2025 108 @;",149,General Studies,General,Apply,Very Hard,page_64.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"180. Consider the following statements and identify the correct answer : (1) In 1918, Madurai Harvi Mill labours strike happened. (2) B.B. Wadhiya was the labour union leader of Madurai Harvi Mill.   (3) Dr. P. Varadharajulu’s speech was an eye opener to the government.   (4) Dr. P. Varadharajulu was the Author of “Prabanja Mitran” Magazine. (A) (1) only (B) (2) only EF (1), (8) and (4) only (D) (1), @) and (8) only, (E) Answer not known Gerreu(melcreup mic croned sfluimereneu ? (1) (2) (3) (4) (A) (C) (E) Lgeoruled annie We CsmpPleorenracr 1918-Qa Cums snssssio PUL Lert. gcoy anal Wl CsmShehads soocugrs 41.19. cumgum BM ossmt. Lré i. Gl. eujsgreg seutsefler Gsrfleoret geye, GusE ATenwgsHor sesones IMsas srjooorulhm. Lor. Gl. eupsyrag, “Gruge Mssyer” comm Ussfléeseu BLSSlornit. (1) wiL @wb (B) (2) nL @w (1), (3) wm (4) we @w (D) (1), (2) wipnd (3) wL@w len Clsfucilevene 109 CCSEIVGT/2025 [Turn over",152,Tamil Nadu Studies,Tamil Language & Literature,Remember,Very Hard,page_65.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"181. False statements about Subhas Chandra Bose are: (i) (ii) (iii) (A) (B) (C) Subhas Chandra Bose was born on 234 January 1897, in Calcutta, West Bengal. The Government of India has declared his birthday, 23"" January as “Parakram Diwas”. To honour of Subhas Chandra Bose’s legacy, 23™4 January is a National holiday. (iii) only (i) and (ii) only (ii) and (iii) only (BT (i) and (iii) only (E) Answer not known sures 587 Curent up Vera sbmaciao seuprengy : (i) (ii) (iii) (A) (B) (C) (D) (E) sures F687 Cuneo gerefl 23, 1897 sem Coe amanndsler SvasSSTEa Gost. Qosu se seg GWmbs prone geal 23 sb Cssleaou “oghw prer” cromgy sels aicrargy. sure; s6siy Guneler unpbufluges GCunpmibd caeauie gearaifl 23 1b C5§ GsAW AGapenm premelb. (111) WL @wb (i) weg Gi) wL@w (ii) Lomb Gili) wL @w (i) wim (iii) WL @ib Aer Asfwuceene CCSEIVGT/2025 110     ty",148,General Studies,General,Remember,Very Hard,page_66.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,182. Match the Presidents listed below with the distinguished guests who attended the Republic Day celebrations held under their leadership. Presidents . Distinguished Guests (a) Droupadi Murmu,27,Indian Polity,Constitution of India,Remember,Medium,page_67.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"Barack Obama ( ) 6) © @ (A) 1 4 8 “MB 2 38 4 (C) 3 4 J (D) 4 2 8 (E) Answer not known Re be bb Gewuya Sar Hipralhe smomw uss5s GWT SS sen@alanguyi AI (HL OoT Anu AGgpbAenjnsds sobs Carer Appsorenqgui GurmGssés sr Os. WITS SONVEUTHET : Anuy Ambslertsct (a) HQyaruH apirap Alfl® gmoGurenr (b) o9.Gg9. Sigidsombd VyGureur &GwireoGun (c) Gyeorns apse Germig ult Yi.67 (d) mb , ors Carelbs LYM spuMor (2) ©) © @) (A)",82,General Studies,General,Understand,Very Hard,page_67.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,4 i} 2 (B) 2 3 4 1 (C) 38 4 1 2 (D) 4 2 3 1 (EK) Seor Agsfucilaeea Os 111 CCSEIVGT/2025 [Turn over,26,General Studies,General,Understand,Medium,page_67.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,183. Directorate of Vigilance and Anti-corruption Tamil Nadu Toll free No. is: () 1062 and 1963 (2) 1064 and 1965 (3) 1066 and 1967 (4) 1068 and 1969 @& @ VB) (2) (©) @) (D) (3) (E) Answer not known SUpETH eeipd SOUL won serareliys JOM QuéGeryassior Qocuis ASIPLIL  oreker (1) 1062 wim 1963 (2) 1064 wim 1965 (3) 1066 wig» 1967 (4) 1068 wim 1969 (A) (4) - (B) (2) © @ ) (3) (E) Meor Ashucldena CCSEIVGT/2025 112 a ©;,82,Tamil Nadu Studies,Tamil Language & Literature,Understand,Very Hard,page_68.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"184. Find out the correct statements on election (1) (11) (iii) (A) (B) (D) (E) In all the states elections EVMS were used in 2003. The commission took a historic decision to use only EVMS for the Lok Sabha election in 2004. Two million EVMS were used in this elections. (i) only (i) and (ii) only (i) and (ii) only (ii) and (iii) only Answer not known Gsisa UpHw efluren shmsears seis. (i) (ii) (111) (A) (B) (C) (D) (E) 2003 caer wnrflo GstgMeo anseu wvdlay QuwAgd UWETUIHSSUULLS!. wéserancs Gsige 20040 anéeGu usla; Qubspd web UWETUBSSUUGID crermjd cuparhm CPaoes eHSHGTETS)  B,Enenr wid. Qyer® MaoSwer anéGu usey Qussob sss Carscdle UWETUOSSUULLg. (i) wi @w (i) wbgid (111) we @w G) Lopd Gi) wi @i (ii) Lomi Gili) WL @ib ler Agsiucleee . 113 -CCSEIVGT/2025, [Turn over",135,Indian Economy,Macroeconomics,Remember,Very Hard,page_69.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"108. Assertion [A] : Goods and Services Tax in India is a comprehensive, multistage, destination-based tax that is levied on every value addition. Reason [R] : The moto is ‘One Tax, One Market, One Nation’. (A) er (C) (D) (E) [A] is true, but [R] is false Both [A] and [R] are true; and [R] is the correct explanation of [A] [A] is false, [R] is true Both [A] and [R] are true, but [R] is not the correct explanation of [A] is correct Answer not known satom [A] > QbsHurele sysG whgibd Grae aufwrerg oflifleuren, Ud Ugflmosaed QosGq MguuMiuled guar OAIIYS ga yer Gung NH sauHélmg. anjyenb [R] > @ser Corda “@Gy aul, gy shang, @Gy BIG)” AG. (A) (B) (C) (D) (E) [A] ef, gperre [R] soupy [A] wig [R] Qrar@w efi, wg [R] ceérug [A] Asner sfusmen MerSHD BSW [A] sug, [R] ef [A] wobmd [R] QrerGw ef, gparnw [R] crarugs [A] Abaren eifwirrenr aer&éeid yee [A] cretugy afl Mer AsAucileee 51 CCSEIVGT/2025 [Turn over",168,Indian Economy,Banking & Finance,Create,Very Hard,page_7.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"185. Choose the right matches : (1) (2) (3) (4) (A) (C) (E) Committees Committee on Panchayat Raj Election Committee on Rationalisation of Panchayat statistics Committee on Panchayat Raj Training centres Study team on Panchayat Raj Administration   (1) and (8) are correct (2) and (8) are correct Answer not known sMurercubGor® AumGRsgie : (1) (2) (3) (4) (A) (C) (E) CCSEIVGT/2025 S501 LUSEnUss Tg CoIso GY LIGhFTUSH Js UGUUMMeY obmid ysrafue Eup USenuss mR WIA Gop LIGHETUSS! TQ sliteurad Gp (1) wipn (3) wt@w ef (2) wihmib (3) wi @w ef leo Ceflueicvene 114 Chairman -  kK, Shanthanam   G,. Ramachandran   V.K. Rao   V.Iswaran By (1) and (4) are correct (D) (8) and (4) are correct SOOT   K. sbsreand   G. gmoésb hiner   V.K. gre   V. reveuget (B) (1) wip (4) ow @w ei (D) (3) whmibd (4) ni Ow ef",139,Indian Polity,Constitution of India,Apply,Very Hard,page_70.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"186. The correct statements on the Directive principles of state policy are (i) The Directive principles of the state policy are provided in Article 36 to 51 of the constitution. (ii) The framers of the constitution borrowed this idea from the Spanish constitution. (iii) The Directive principles form the soul of the constitution. (A) (i) only BY (i) and (iii) only (C) () and (ii) only (D) (i) and (iii) only (KE) Answer not known ATs Uplsm Ouwd Opslapeanser Ssror sflurer sahmreng). GQ) 217 alam Ow Apilapensdr amici 36 apse 51 acy si7semoUGe Gan@ssuuOerergy. . Gi) sysmnteu e@eanésuertadt bs AsSmerMu cvuTaies ATEOOUGLt Cuphmesnt. (il) 2175 ular Ob ApAlapannad craig, si7senwier speromeum@td. (A) @) wh @w (B) @ wpm Gii) vo@a (C) @ wpgw Gi) o-@w (D) Gi) opp Gii) we Ow (E) Mer. Ashucedsa @3 115 ~ CCSEIVGT/2025 (Turn over",140,Indian Polity,Constitution of India,Remember,Very Hard,page_71.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"187. Assertion [A] : Indian constitution is federal in nature. Reason [R] : Indian constitution provides dual citizenship like (A) (B) yer ‘United States of America. [A] is false [R] is true Both [A] and [R] are true; and [R] is the correct explanation. of [A] [A] is true [R] is false (D) Both [A] and [R] are true but [R] is not the correct explanation of [A] (E) Answer not known gafom [A] > @bsu ATAWOSOWULY 2 @rem &aetbd Sa Lm l ATAUMVMOILY BSD. , sngeb [R] : @osu s7Awemniy gédw sQwilés pr@sdr (USA)   Cured QypLaé Gyueweow aupmAuyerergy. (A) spp [A] sug) angoord [R] ef (B) apm [A] wig anjomd [RR]. surnam eb, whpid SITIF@OOTLD [R] gathm) [A] éarer sflumer aflerésomgib (C) pp [A] of srremb [R] sap (D) sbm [A] whom sryeormb [R] sfumrerma sb, s,emme smyentib [R] spp [A] @ furs SorsacAaene , (EK) Gla Asfuclaeea CCSEIVGT/2025 116 @",152,Indian Polity,Constitution of India,Remember,Very Hard,page_72.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"188. Assertion [A] : Indian constitution has the qualities of both rigid and flexible. Reason [R] : The constitution was amended more than 100 times without changing the foundations of the constitution. (A) [A] is true but [R] is false Br Both [A] and [R] are true; and [R] is the correct explanation of [A] (C) [A] is false, but [R] is true (DD) Both [A] and [R] are true, but [R] is not the correct explanation of [A] is correct (KE) Answer not known éathm [A] > Qsswu ssw Opslap whgd ApAiprs seroowsener Glare herergy. ange [R] : @esu sis@o0liGer 219 UELeoOW Lombmmoe Qsicueny 100 6G GopuLr worbpmadr QarerHeugUUL@erarer. (A) sahm [A] ef a.erne snjembd [R] SON) (B) sem [A] syed [R] @Qyon@b sflumerncusdr BSD wihmid amyeord [R] saggy [A] éaron efurer Morsauometb (C) wpm [A] sag) a.erra sires [R] ef (D) spy [A] srjomd [R] QyanG@b sfumermcusdr BF, Mestre amyeard [R] sam [A] saror suite Slaréaib Berea cress Sl (E) Sar Ashucdeoma 117 CCSEIVGT/2025 [Turn over",168,Indian Polity,Constitution of India,Create,Very Hard,page_73.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,189. The reading in a field book are as given below 20 to D 50 to B 30 to E The area of the field is AY 6550 m? (B) 7550 m2 (C) 5750 m2 (D) 5650 m? (E) Answer not known fla serene: YsS5S5HH Hlewnrearg Gereucongy WALUYsd EHSssulGererest 20 to D . 50 to B 30 to E   A ul 5 Hlogssler uguiueray crag) (A) 6550 18? (B) 7550 182 (C) 5750 82 (D). 5650 152 (E) chlar Asfucilomea CCSEIVGT/2025 118 %,83,Mathematics,Arithmetic,Understand,Very Hard,page_74.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"190. A person distributes his pens among four friends A, B, C and D in",15,General Studies,General,Understand,Medium,page_75.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"the ratio ee ar 3 then the minimum number of pens that the person should have is . (A) 23 } : (B) 55 er 57 , (D) 65 (E) Answer not known QGat soQioiw sree perused A, B, C Los pub D gAwais@ sorgy Guemréasener ee = < BAwu MAshsale MflGunhsAmmt crofld seurt MUSH (HES Coucirigu Cuerssafler GOMESULE crasranlsans (A) 23 , (B) 55 (C) 57   (D) 65 (E) fe Asfluchdara   If the ratios formed using the numbers 2, 5, x, 20 are in the same order of proportion, then the value of x is (A) 50 (B) 10 Ver 8   (D) 4 (E) Answer not known 2, 5, x, 20 aw cretsener ACS aflosule uowernmgss SOLOW LD Alslsmec As srs BGuiGer, ‘x? ét wALIY (A) 50 (B) 10 ~(C) 8 (D) 4 (E) Sar Ashucldeea 119 CCSEIVGT/2025 (Turn over",141,Mathematics,Number System,Apply,Very Hard,page_75.png,TNPSC-Group-4-2025-General-Studies
TNPSC,2025,No,"192. If the HCF of 108 and 234 is expressible of the form 23x  51 then what is the value of x ? MOS 3 (B) 2 (C) 4 (D) 5 (E) Answer not known 108 whmb 234 a Aweappler BUGLE Gung) ugshenw 23x 51, crerp aigele cripslerme x-er ALY wing? } (A) 3 (B) 2 (C) 4 (D) 5 (E) lar Agsfluedene",63,Mathematics,Arithmetic,Remember,Very Hard,page_76.png,TNPSC-Group-4-2025-General-Studies
