exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
JEE,2025,Shift 2,"JEE (Advanced) 2025 Chemistry Paper 1 e This section contains FOUR (04) questions. answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 If ONLY the correct option is chosen; Zero Marks : QO If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. SECTION 1 (Maximum Marks: 12) Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct For each question, choose the option corresponding to the correct answer. Q.1 Q.2 Q.3 The heating of NH4NQ> at 60-70 °C and NH4NO3 at 200 250 °C is associated with the formation of nitrogen containing compounds X and Y, respectively. X and Y, respectively, are (A)   N2 and N20 (B)   NH3 and NO2 (C)   NO and N2O (D) N> and NH; The correct order of the wavelength maxima of the absorption band in the ultraviolet-visible region for the given complexes is (A)   [Co(CN)]* < [Co(NHs)6]** < [Co(NHs)s(H20)]*"" < [Co(NH3)(C)P* (B)   [Co(NHs)s(C)P* < [Co(NH3)s(H20)P* < [Co(NHa)6}** < [Co(CN) 6] (C)  [Co(CN)o]* < [Co(NH3)s(C)P* < [Co(NH3)s(H20)}** < [Co(NHs)6}** (D)   [Co(NH3)s]** < [Co(CN)6]* < [Co(NH3)s(CI)]* < [Co(NH3)s(H20)}** One of the products formed from the reaction of permanganate ion with iodide ion in neutral aqueous medium is (A)  b (B)   10> (C)   102 (D)   1027 1/9",228,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,JEE (Advanced) 2025 Paper   Q.4   Consider the depicted hydrogen (H) in the hydrocarbons given below. The most acidic hydrogen (H) is (A) (B) (C) 4 (D) 2/9,27,Unknown,Unknown,Understand,Medium
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   SECTION 2 (Maximum Marks: 12) This section contains THREE (03) questions. Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is(are) correct answer(s). For each question, choose the option(s) corresponding to (all) the correct answer(s). Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks : +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  2 Inall other cases. For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2 marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option (i.e. the question is unanswered) will get 0 marks; and choosing any other combination of options will get  2 marks. Q.5 Q.6 Regarding the molecular orbital (MO) energy levels for homonuclear diatomic molecules, the INCORRECT statement(s) is(are) (A)   Bond order of Nez is zero. (B)   The highest occupied molecular orbital (HOMO) of F2 is o-type. (C)   Bond energy of OF is smaller than the bond energy of Oo. (D)   Bond length of Liz is larger than the bond length of Bo. The pair(s) of diamagnetic ions is(are) (A)   La**, Ce** (B)   Yb?*, Lu (C)   La?*, Ce* (D)   Yb**, Lu* 3/9",339,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.7   For the reaction sequence given below, the correct statement(s) is(are) HBr Finkelstein reaction Dp eaten g   Swarts reaction R (In the options, X is any atom other than carbon and hydrogen, and it is different in P, Q and R) (A)   C X bond length in P, Q and R follows the order Q>R> P. (B)   C X bond enthalpy in P, Q and R follows the order R> P>Q. (C)   Relative reactivity toward Sn2 reaction in P, Q and R follows the order P> R>Q. (D)   pK, value of the conjugate acids of the leaving groups in P, Q and R follows the order R>Q>P. 4/9",112,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   e The e For e This section contains SIX (06) questions. screen virtual numeric keypad in the place designated to enter the answer. e® If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: SECTION 3 (Maximum Marks: 24) answer to each question is a NUMERICAL VALUE. each question, enter the correct numerical value of the answer using the mouse and the on- Full Marks : +4 If ONLY the correct numerical value is entered in the designated place; Zero Marks : 0   Inall other cases. Q.8   Inan electrochemical cell, dichromate ions in aqueous acidic medium are reduced to Cr**. The current (in amperes) that flows through the cell for 48.25 minutes to produce 1 mole of Cr** is Use: 1 Faraday = 96500 C mol? swer: 100 Q.9 At 25 °C, the concentration of H' ions in 1.00 x 1073 M aqueous solution of a weak monobasic acid having acid dissociation constant (K,) of 4.00 x 10711 is X x 107’ M. The value of X is Use: Ionic product of water (Kw) = 1.00 x 10714 at 25 °C Answer: [2.2 to 2.3] Q.10 Molar volume (Vm) of a van der Waals gas can be calculated by expressing the van der Waals equation as a cubic equation with Vm as the variable. The ratio (in mol dm73) of the coefficient of V2 to the coefficient of Vm for a gas having van der Waals constants a = 6.0 dm° atm mol~? and b = 0.060 dm? mol™? at 300 K and 300 atm is Use: Universal gas constant (R) = 0.082 dm? atm mol7? K7? swer: [-7.2 to -7] Considering ideal gas behavior, the expansion work done (in kJ) when 144 g of water is electrolyzed completely under constant pressure at 300 K is Use: Universal gas constant (R) = 8.3 J K7? mol~?; Atomic mass (in amu): H = 1, O= 16 Answer: [-29.95 to -29.8] OR [29.8 to 29.95] Q.12 The monomer (X) involved in the synthesis of Nylon 6,6 gives positive carbylamine test. If 10 moles of X are analyzed using Dumas method, the amount (in grams) of nitrogen gas evolved is Use: Atomic mass of N (in amu) = 14 Answer: 280 5/9",394,Mathematics,Algebra,Apply,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.13 The reaction sequence given below is carried out with 16 moles of X. The yield of the major product in each step is given below the product in parentheses. The amount (in grams) of S produced is Br LO () Na, dry ether ( Naot A (i) NaOH, Cao x Molar mass 210 (50 %) (50 %) (50 %) (100 %) R Ss (50 %) Use: Atomic mass (in amu): H = 1, C = 12, O= 16, Br = 80 Answer: 175 6/9",89,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   SECTION 4 (Maximum Marks: 12) e This section contains THREE (03) Matching List Sets. e Each set has ONE Multiple Choice Question. e Each set has TWO lists: List-I and List-ll. e   List-I has Four entries (P), (Q), (R) and (S) and List-II has Five entries (1), (2), (3), (4) and (5). e FOUR options are given in each Multiple Choice Question based on List-I and List-Il and ONLY ONE of these four options satisfies the condition asked in the Multiple Choice Question. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if the option corresponding to the correct combination is chosen; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  1 Inall other cases. Q.14   The correct match of the group reagents in List-I for precipitating the metal ion given in List-II from solutions, is List-I List-I (P) Passing H2S in the presence of NHsOH (1) Cu** (Q) (NH,4)2CO3 in the presence of NHsOH (2) Al* (R) NH.OH in the presence of NH«Cl (3) Mn** (S) Passing H2S in the presence of dilute HCI (4) Ba** (5) Mg” (A)   P5>3;Q>54;R>52;S51 (B)   P>4;Q>52;R>3;S>1 (C)  P5>3;Q>54;R>51;S 35 (D)   P>5;Q53;R>52;S>4 7/9",212,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   SECTION 2 (Maximum Marks: 12) e This section contains THREE (03) questions. e Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is(are) correct answer(s). e For each question, choose the option(s) corresponding to (all) the correct answer(s). e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks : +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  2 Inall other cases. e For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2 marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option (i.e. the question is unanswered) will get 0 marks; and choosing any other combination of options will get  2 marks. Q.5    Let L, be the line of intersection of the planes given by the equations 2x+3y+z=4 andx+2y+z=5. Let L» be the line passing through the point P(2,  1,3) and parallel to L,. Let M denote the plane given by the equation 2x +y 2z=6. Suppose that the line Lz meets the plane M at the point Q. Let R be the foot of the perpendicular drawn from P to the plane M . Then which of the following statements is (are) TRUE? (A)   The length of the line segment PQ is 9¥3 (B)   The length of the line segment QR is 15 (C)   The area of APQR is = V234 (D)   The acute angle between the line segments PQ and PR is cos~? (5) 3/9",389,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.15   The major products obtained from the reactions in List-II are the reactants for the named reactions correct option. List-I (P) Stephen reaction (Q) Sandmeyer reaction (S) Cannizzaro reaction (R) Hoffmann bromamide degradation reaction List-II (1) Toluene tl) Hs0 (2) (i) PCls (il) NH Benzoic acid A P4010 A (3) (i) Fe, HCI (ii) HCI, NaNO» (273-278 K), H2O Nitrobenzene > (4) (i) Clo/hv, HzO (ii) Tollen's reagent (iii) SOC, Toluene {V) NHs (5) (i) (CH3CO),0, Pyridine (ii) HNO3, HaSO,, 288 K Aniline (iii) aq. NaOH mentioned in List-I. Match each entry in List-I with the appropriate entry in List-II and choose the (A)   P52;Q>54;R>51;S>3 (B)   P5>2;Q>53;R54;S51 (C)  P55;Q53;R54;S>2 (D)   P>5;Q>54;R>52;S51 8/9",116,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Q.16 Paper   Match the compounds in List-I with the appropriate observations in List-II and choose the correct option. List-I List-I (P) (1) Reaction with phenyl diazonium salt gives NH2 4, © yellow dye. N O HO (Q) (2) Reaction with ninhydrin gives purple color a and it also reacts with FeCl; to give violet O07 ~NH fe) color. H N OMe O (R) (3) Reaction with glucose will give NH3*CI- corresponding hydrazone. (S) (4) Lassiagne extract of the compound treated with dilute HCl followed by addition of NHNH2 aqueous FeCl; gives blood red color. (5) After complete hydrolysis, it will give ninhydrin test and it DOES NOT give positive phthalein dye test. (A)   P51; Q>5; R>4;S>52 (B)   P>2; Q>5; RO 1;8S353 (C)   P55; Q>2; RO 1;8S54 (D)   P>2; Q>1; R>5;S>3 END OF THE QUESTION PAPER 9/9",139,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.6 Q.7 Let N denote the set of all natural numbers, and Z denote the set of all integers. Consider the functions f:N > Z and g:Z N defined by (n+1)/2 ifnisodd, f(n) = (4 n)/2 ifniseven, and 34+2n if n=O, g(n) =  2n ifn<0O. Define (g ° f)(n) = g(f(n)) for all n € N, and (f ° g)(n) = f(g(n)) for all n € Z. Then which of the following statements is (are) TRUE? (A)   g°f is NOT one-one and g ° f is NOT onto (B)   f° gis NOT one-one but f ° g is onto (C)   g is one-one and g is onto (D)   f is NOT one-one but f is onto where i = V 1.Let S={(%y)ERXR:  x+iy z,  = 2 x + iy  z,  }. Then which of the following statements is (are) TRUE? Let R denote the set of all real numbers. Let z; = 1+ 2i and z, = 3i be two complex numbers, . . . 1 10 (A)   5 is acircle with centre (  3? ~) ( ( 1 3 wilco ) (B)   5s is a circle with centre , (C) S is a circle with radius 2 (D) S is a circle with radius 22 4/9",211,Mathematics,Algebra,Remember,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   SECTION 3 (Maximum Marks: 24) e This section contains SIX (06) questions. e The answer to each question is a NUMERICAL VALUE. e For each question, enter the correct numerical value of the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e® If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. Q.8   Let the set of all relations R on the set {a, b,c, d, e, f}, such that R is reflexive and symmetric, and R contains exactly 10 elements, be denoted by S. Then the number of elements in S is Q.9   For any two points M and N in the XY-plane, let MN denote the vector from M to N, and 0 denote the zero vector. Let P, @ and R be three distinct points in the XY-plane. Let S be a point inside the triangle APQR such that SP +55Q+6SR=0. Let E and F be the mid-points of the sides PR and QR, respectively. Then the value of length of the line segment EF length of the line segment ES 18 Answer: [1.15 to 1.25] Q.10   Let S be the set of all seven-digit numbers that can be formed using the digits 0, 1 and",258,Mathematics,Trigonometry,Understand,Hard
