exam,year,month,paper,paper_code,subject,topic,question_number,question_text,question_length,difficulty,bloom_level,source_folder,source_image
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,28,"Why is the concentration of CO, is more in the Northern Hemisphere than the Southern Hemusphere ? A Land mass is more in the Northern Hemisphere. B Ocean body is more in the Southem Hemisphere. C Fossil fuel is burnt more in the Northem Hemisphere. D Northern Hemisphere is colder than the Southern Eflemisphere. Choose the most appropriate answer from the options given below (1) A and C Only ( = B) ) B, C and D Only (3) A, Band C Only (4) Band D Only",87,Medium,Apply,UGC-NET(june 2025),page_19.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,30,Which of the following statements contradict each other ? A All ducks are birds. B Some ducks are birds. Cc Some ducks are not birds D No ducks are birds. Choose the most appropriate answer from the options given below : (1) A and D Only (2) B and C Only ( . fe) ) Band D Only (4) C and D Only,63,Medium,Apply,UGC-NET(june 2025),page_20.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,31,Which of the following is an example of IEEE 802.3 ? LAN (1) ( _ ) MAN WAN (3) (4) PAN,21,Medium,Apply,UGC-NET(june 2025),page_20.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,32,"A sum was pul al simple interest ata certain rate for 3 vears, Had it been put at 1% higher rate, it would have fetched 75100 more. Find the sum. (1) F 170,000 (2) F 150,000 (3) @ 175,000 F 200,000 (4)",42,Medium,Apply,UGC-NET(june 2025),page_21.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,33,Which of the following technologies is used in second generation of computer ? Vacuum tubes (1) Transistors (2) (3) Integrated Circuits (4) VLSI,23,Medium,Apply,UGC-NET(june 2025),page_21.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Algorithms,34,"What is Exploratory Research ? (1) lt describes social situations, social events, social svstems, social structures ete. The researcher observes/ studies and then describes what did he find ? (2) It studies subject about which either no information or the limited information is available. ) It explains the causes of social phenomena. Describing the magnitude and nature of crimes committed by females in India is one aspect of female crime but why do they commit crime is its explanatory aspect. (4) It is based on common sense knowledge based on the accumulated experiences and beliefs of the people.",98,Medium,Apply,UGC-NET(june 2025),page_22.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,35,"Which of the following statement(s) is/are wrong ? A. A man runs ata speed of 20 km/hr and covers a distance of 400 m. The time taken by the man te cover 400 m is 8 minutes. A person covers a certain distance at x km/hr and an equal distance at vy km/hr. The —_ 2xy average speed during the whole journey is km/hr. x+y Cc A Cyclist covers a distance of 750 min 2= minutes. The speed of the cyclist is 18 km/hr. D A speed of x km/hr is equal to — m/sec Choose the most appropriate answer from the options given below : (1) A Only (2) ‘A and B Only (3) A and C Only (4) B, C and D Only",125,Medium,Apply,UGC-NET(june 2025),page_22.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,36,"Match List - with List - IL: List - I List - Il {Population standard deviation (v)] [Population mean(x) and ST | A. u=9, Sbapali7 II. B. w= 10, — 2x? =200 Cc w=, —¥xP=202 T Il. D w=12, <Ex7=160 IV. Choose the correct answer from the options given below (1) A-IIL, B-IV, C-L, D-II (2) A-IL B-I, C-IV, D-III (3) A-IE, B-I, C-IV, D-II A-L, BIV, C-IL, D-III (4)",70,Medium,Apply,UGC-NET(june 2025),page_23.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,37,"In a certain code language ‘NOIDA’ is written as: 1, 4, 9, 15, 14 ‘INDIA’ is written as: 1, 9, 4, 14,9 How ‘HELLO’ will be written in this language ? (1) 15, 12, 12,5, 8 5, 12, 12, 15, 8 (2) (3) 8,5, 12, 12, 15 12,5, 12,8, 15 (4)",51,Medium,Apply,UGC-NET(june 2025),page_24.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,38,"What is the correct sequence, from initial to final, of surface waste walter treatment ? A Disinfection B Sedimentation Cc Filtration D Screening Choose the correct answer from the options given below A, B,C, D (1) A, B, D, C (2) D, B, A, C (3) D, B,C, A (4)",50,Medium,Apply,UGC-NET(june 2025),page_24.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,39,Who directed the first talkie feature film made in India ? (1) Ardeshar [rani ( _ ) Ritwik Ghatak Dada Saheb Phalke (3) (4) Bimal Rov,26,Medium,Apply,UGC-NET(june 2025),page_25.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Networks,40,“This is the richest fraternity on the campus; therefore Mr. X who is a member of this fraternity must be one of the richest young man on the campus.” Which fallacy is involved in this argument ? (1) Fallacy of division (2) Fallacy of irrelevant conclusion (3) Red Herring (4) Slippery slope,52,Medium,Apply,UGC-NET(june 2025),page_25.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,41,"What is the correct chronological order of the following television programmes released on Doordarshan in India (from earliest to latest)? A Mahabharatha B Chandrakanta C Hum Log D Ramayana E Bunivad Choose the correct answer from the options given below (1) A, B,C, DLE C,E, D, A, B (2) (3) B,C, A, D, E (4) B, A, DLE, ©",59,Medium,Apply,UGC-NET(june 2025),page_26.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,42,Which of the following are differences between Modified Mercalli Scale (MIMS) and Richter Scale (RS) ? A. RS measures the energy released while MMS measures both energy and devastation B RS uses linear scale while MMS uses logarithmic scale C Value of RS is constant in an earthquake while MMS varies depending upon distance D Levels in RS is more than MMS Choose the most appropriate answer [rom the options given below (1) A and B Only = ( ) Band C Only (3) C and D Only (4) A and C Only,93,Medium,Apply,UGC-NET(june 2025),page_26.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,43,"If the statement “No birds are animals” is given as false, which of the following statements can be inferred to be true ? A. Some animals are not birds. B Some birds are not animals. Cc Some animals are birds. D Some birds are animals. Choose the most appropriate answer from the options given below (1) A and B Only ( <= ) C and D Only (3) B Only (4) A, B, C and D",76,Medium,Apply,UGC-NET(june 2025),page_27.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,44,"What among the following films are directed by Satyajit Rav ? A Madhumati B ‘pur Sansar C Sujata D Aparajito E Pather Panchali Choose the most appropriate answer from the options given below (1) B, D and E Only - ) ( A and C Only (3) A, B, C and D Only (4) A, Band C Only",58,Medium,Apply,UGC-NET(june 2025),page_27.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,45,"Arrange the problem-solving strategy. (A) Generate many possible solutions (B) Determine how to implement the solution and evaluate the success of the solution (C) Make a decision (D) Evaluate each solution (E) Define the problem Choose the correct answer from the options given below. (1) B, E, A, D,C (2) E, A,D,C, B (3) A, B,C, D, E (4) C, A, B, E, D",64,Medium,Apply,UGC-NET(june 2025),page_28.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,46,Which of the following Act/Section does give parents rights to seek relief from any kind of abuse ? (1) Hindu Adoption and maintenance Act (2) Section 105 ef CPC (3) The Domestic Violence Act (4) Section 98 of CPC,39,Medium,Apply,UGC-NET(june 2025),page_29.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Data Interpretation,2,What is the difference between the number of students who scored 70 or more than 70 marks but less than 80 marks in Punjabi and the number of students who scored 40 or more than 40 marks but less than 50 marks in Hindi ? (1) (2) lo (3) (4),50,Medium,Apply,UGC-NET(june 2025),page_3.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,47,Who is empowered to give order to the concerned for the maintenance of their parents ? (1) A retired judge (2) The judge of the High-Court (3) Local Sarpanch (4) A magistrate,32,Medium,Apply,UGC-NET(june 2025),page_30.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,48,The vear 1999 was proclaimed as: (1) National vear for the aged ( _ ) Universal vear for the aged (3) International vear for the aged (4) SAARC vear for the aged,32,Medium,Apply,UGC-NET(june 2025),page_31.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,49,"Under section 105 of the criminal procedure code, parents cannot be evicted from a house : (1) Without due process of law ( - ) In any situation (3) Without submitting their will (4) Unless their property is transferred to their legal heir",43,Medium,Apply,UGC-NET(june 2025),page_32.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,50,"According to passage, who usually leaves their parents in lurch ? Disobedient wards (1) ( _ ) Frustrated vouth (3) Career seeker children settled in distant places (4) The ones who have job insecurity",34,Medium,Apply,UGC-NET(june 2025),page_33.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,51,"Match List | with List List | List I Equivalence Partitioning Measures independent paths in code Boundary Value Analysis i Divides input into valid/invalid sets Cyclomatic Complexity tl Focuses on limits of input ranges Decision Table Testing IV. In which a number of combinations of actions are tested under varying sets of conditions. Choose the correct answer from the options given below: A-ll, B-1, C-1, D-IV A-Il, B-Hl, C-1V, D-I A-lll, B-il, C-1, D-IV A-IV, B-I1, C-1, D-ttt",78,Medium,Apply,UGC-NET(june 2025),page_34.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Networks,52,"Which of the following are controlled-access protocols A. Reservation . Polling C . TDMA D. Token Passing E . CSMA/CA Choose the correct answer from the options given below: A and D Only A, Band D Only C, D and E Only A, Dand E Only",46,Medium,Apply,UGC-NET(june 2025),page_35.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,53,What would be the equivalent pointer expression for referring the array element ar[m][n][o] (1) * (* (* (ar) + m+n) +o) (2) (* (* (* ar+m) +n)+ 0) (3) (*(* (ar +m) +n) +0) (4) * (* (* (ar+m)+n)+o),39,Medium,Apply,UGC-NET(june 2025),page_36.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,54,"Which of the followings is not a valid property over two fuzzy relations R and § which must be obeyed for performing A-cut defuzzifications? (R U S)) Ry US, (RNS), = Ry NS) (R), + R, except when A=1 For anyA < B whereO < £ < 1, itis truethat Rg © Rj",53,Medium,Apply,UGC-NET(june 2025),page_36.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,55,"Which of the followings belongs to MaCall’s quality factors? A. Maintainability B. Usability C. Integrity D. Functionality Choose the correct answer from the options given below: Aand D Only A, B and D Only C and D Only A, B and C Only",43,Medium,Apply,UGC-NET(june 2025),page_37.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,1,"A-Il, B-1l, C-1, D-IV",4,Medium,Apply,UGC-NET(june 2025),page_38.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,2,"A-ll, B-I1, C-IV, D-1",4,Medium,Apply,UGC-NET(june 2025),page_38.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,3,"A-ll, B-IV, C-Ill, D-1",4,Medium,Apply,UGC-NET(june 2025),page_38.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,4,"A-IV, B-Itl, C-1, D-H Options 1. 1 2.2 3.3 4.4 Question Type : Question ID : Option 1 ID: Option 2 ID: Option 3 ID: Option 4 1D: Status : Chosen Option : McQ : 4255895042 42558919600 42558919601 42558919602 42558919603 Answered 2",42,Medium,Apply,UGC-NET(june 2025),page_38.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Data Interpretation,57,"Match List | with List II ee ee eee A. Digital Signature 1. Asymmetric encryption algorithm. B. Hash Function Il. Confirms authenticity and integrity. C. AES Ill. Produces a fixed-size digest. D. RSA IV. Symmetric encryption algorithm. Choose the correct answer from the options given below: A-I1, B-I11, C-1, D-1V A-Il, B-I1, C-IV, D-t A-Ill, B-11, C-1, D-1V A-IV, B-Il, C-1, D-Ill",62,Medium,Apply,UGC-NET(june 2025),page_39.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Data Interpretation,3,What is the ratio of the number of students who scored 50 or more than 50 marks but less than 60 marks in Flindi to the number of students who scored 40 or more than 40 marks but less than 50 marks in Punjabi ? (1) 12:11 - (2) / I (3) 13:5 (4),54,Medium,Apply,UGC-NET(june 2025),page_4.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,58,Arrange the following parsers in increasing order of their power of handling grammars i.e. from the least powerful parser to the most powerful parser. A . LR(O) B . ER(1) Cc . LALR(1) D . LL(0) E SLR Choose the correct answer from the options given below 1. LL(O) >LR(O0)> SLR LR(1)>LALR(1) 2. SLRLR(O)-PLL(0)-LR(1) >LALR(1) 3. LL(O) >LR(O) > SLRLALR(1)>LR(1) 4. LR(O)->LL(0)->SLR DLR(1)> LALR(1),64,Medium,Apply,UGC-NET(june 2025),page_40.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,Programming,60,"Consider the following interrupt protection levels in Linux, and arrange them in the increasing order of their priorities. A. User-Mode Programs (Preemptible) B. Bottom Half Interrupt Handlers C. Top Half Interrupt Handlers D. Kernel System Service Routines (Preemptible) Choose the correct answer from the options given below 1.BXADCDOD 2.>C>BAADD 3.CPADPBVOD 4.A9D3B°OC",51,Medium,Apply,UGC-NET(june 2025),page_41.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,61,"Consider R (A,B,C,D,E) be relation with following dependencies: C ->F, E-> A, EC ->D, A->B. Which of the following is a key for R? (1) CD (2) EC (3) AE (4) AC",32,Medium,Apply,UGC-NET(june 2025),page_41.png
UGC NET,2025,June,Paper 2,2,Computer Science and Applications,General,63,"Let P denote “She is intelligent” and let Q denote “She is happy.” Given below are the statements: (a) If She is intelligent, then She is unhappy. (b) She is neither intelligent nor happy. (c) It is necessary to be not intelligent in order to be happy. (d) To be not intelligent is to be unhappy. Which of the following is correct Propositional expression for the above statements: (1) P->-Q; (b) PA -Q; (c) Q->-P; (d) P > -Q (2) PQ; (b) -P A ~Q; (c) -Q->P; (d) -P > -Q (3) P->-Q; (b) =P A -Q; (c) Q>-P; (d)-P > -Q (4) P->-Q; (b) PA ~Q; (c) QP; (d)-P > -Q",112,Medium,Apply,UGC-NET(june 2025),page_43.png
